ID,Prob1
1873, 0.22
1874, 0.62
1875, 0.23
1876, 0.24
1877, 0.66
1878, 0.69
1879, 0.24
1880, 0.78
1881, 0.68
1882, 0.69
1883, 0.22
1884, 0.24
1885, 0.22
1886, 0.52
1887, 0.22
1888, 0.25
1889, 0.63
1890, 0.22
1891, 0.52
1892, 0.31
1893, 0.22
1894, 0.25
1895, 0.46
1896, 0.52
1897, 0.68
1898, 0.49
1899, 0.35
1900, 0.22
1901, 0.22
1902, 0.28
1903, 0.40
1904, 0.22
1905, 0.24
1906, 0.38
1907, 0.78
1908, 0.65
1909, 0.64
1910, 0.67
1911, 0.22
1912, 0.22
1913, 0.52
1914, 0.29
1915, 0.23
1916, 0.22
1917, 0.22
1918, 0.31
1919, 0.39
1920, 0.22
1921, 0.22
1922, 0.23
1923, 0.37
1924, 0.22
1925, 0.67
1926, 0.74
1927, 0.22
1928, 0.22
1929, 0.40
1930, 0.36
1931, 0.31
1932, 0.26
1933, 0.29
1934, 0.59
1935, 0.64
1936, 0.53
1937, 0.25
1938, 0.34
1939, 0.65
1940, 0.38
1941, 0.55
1942, 0.61
1943, 0.71
1944, 0.25
1945, 0.35
1946, 0.25
1947, 0.22
1948, 0.24
1949, 0.43
1950, 0.53
1951, 0.74
1952, 0.39
1953, 0.75
1954, 0.57
1955, 0.53
1956, 0.24
1957, 0.30
1958, 0.29
1959, 0.37
1960, 0.71
1961, 0.22
1962, 0.24
1963, 0.38
1964, 0.22
1965, 0.34
1966, 0.78
1967, 0.22
1968, 0.22
1969, 0.65
1970, 0.42
1971, 0.29
1972, 0.26
1973, 0.40
1974, 0.24
1975, 0.24
1976, 0.35
1977, 0.25
1978, 0.64
1979, 0.53
1980, 0.22
1981, 0.37
1982, 0.50
1983, 0.51
1984, 0.25
1985, 0.50
1986, 0.78
1987, 0.78
1988, 0.31
1989, 0.62
1990, 0.22
1991, 0.37
1992, 0.22
1993, 0.22
1994, 0.73
1995, 0.22
1996, 0.28
1997, 0.25
1998, 0.34
1999, 0.22
2000, 0.57
2001, 0.22
2002, 0.22
2003, 0.64
2004, 0.32
2005, 0.60
2006, 0.22
2007, 0.51
2008, 0.24
2009, 0.25
2010, 0.55
2011, 0.24
2012, 0.22
2013, 0.71
2014, 0.71
2015, 0.22
2016, 0.25
2017, 0.37
2018, 0.53
2019, 0.74
2020, 0.43
2021, 0.28
2022, 0.22
2023, 0.34
2024, 0.49
2025, 0.67
2026, 0.25
2027, 0.22
2028, 0.78
2029, 0.58
2030, 0.23
2031, 0.24
2032, 0.41
2033, 0.55
2034, 0.34
2035, 0.78
2036, 0.66
2037, 0.37
2038, 0.22
2039, 0.75
2040, 0.53
2041, 0.65
2042, 0.50
2043, 0.28
2044, 0.73
2045, 0.26
2046, 0.54
2047, 0.50
2048, 0.22
2049, 0.57
2050, 0.60
2051, 0.67
2052, 0.71
2053, 0.22
2054, 0.61
2055, 0.78
2056, 0.25
2057, 0.33
2058, 0.75
2059, 0.75
2060, 0.66
2061, 0.35
2062, 0.62
2063, 0.28
2064, 0.78
2065, 0.29
2066, 0.35
2067, 0.25
2068, 0.55
2069, 0.64
2070, 0.67
2071, 0.25
2072, 0.22
2073, 0.39
2074, 0.74
2075, 0.71
2076, 0.31
2077, 0.22
2078, 0.67
2079, 0.25
2080, 0.22
2081, 0.54
2082, 0.67
2083, 0.53
2084, 0.22
2085, 0.22
2086, 0.67
2087, 0.54
2088, 0.41
2089, 0.22
2090, 0.78
2091, 0.22
2092, 0.22
2093, 0.22
2094, 0.53
2095, 0.40
2096, 0.43
2097, 0.58
2098, 0.51
2099, 0.22
2100, 0.25
2101, 0.78
2102, 0.53
2103, 0.71
2104, 0.64
2105, 0.67
2106, 0.28
2107, 0.76
2108, 0.50
2109, 0.31
2110, 0.39
2111, 0.40
2112, 0.25
2113, 0.32
2114, 0.62
2115, 0.45
2116, 0.24
2117, 0.75
2118, 0.22
2119, 0.34
2120, 0.22
2121, 0.78
2122, 0.73
2123, 0.24
2124, 0.50
2125, 0.65
2126, 0.22
2127, 0.22
2128, 0.66
2129, 0.42
2130, 0.38
2131, 0.23
2132, 0.22
2133, 0.49
2134, 0.25
2135, 0.38
2136, 0.74
2137, 0.74
2138, 0.55
2139, 0.45
2140, 0.22
2141, 0.38
2142, 0.22
2143, 0.27
2144, 0.31
2145, 0.35
2146, 0.27
2147, 0.74
2148, 0.34
2149, 0.22
2150, 0.42
2151, 0.51
2152, 0.70
2153, 0.46
2154, 0.35
2155, 0.25
2156, 0.39
2157, 0.40
2158, 0.78
2159, 0.78
2160, 0.26
2161, 0.22
2162, 0.55
2163, 0.68
2164, 0.71
2165, 0.77
2166, 0.74
2167, 0.22
2168, 0.67
2169, 0.22
2170, 0.25
2171, 0.75
2172, 0.27
2173, 0.75
2174, 0.22
2175, 0.35
2176, 0.43
2177, 0.60
2178, 0.25
2179, 0.22
2180, 0.24
2181, 0.23
2182, 0.33
2183, 0.22
2184, 0.25
2185, 0.53
2186, 0.32
2187, 0.38
2188, 0.22
2189, 0.60
2190, 0.43
2191, 0.25
2192, 0.59
2193, 0.46
2194, 0.63
2195, 0.39
2196, 0.60
2197, 0.22
2198, 0.34
2199, 0.22
2200, 0.67
2201, 0.29
2202, 0.75
2203, 0.50
2204, 0.22
2205, 0.25
2206, 0.72
2207, 0.31
2208, 0.69
2209, 0.24
2210, 0.25
2211, 0.39
2212, 0.34
2213, 0.22
2214, 0.39
2215, 0.56
2216, 0.25
2217, 0.24
2218, 0.22
2219, 0.25
2220, 0.24
2221, 0.22
2222, 0.43
2223, 0.40
2224, 0.52
2225, 0.22
2226, 0.22
2227, 0.71
2228, 0.22
2229, 0.24
2230, 0.78
2231, 0.52
2232, 0.78
2233, 0.24
2234, 0.29
2235, 0.73
2236, 0.22
2237, 0.32
2238, 0.25
2239, 0.66
2240, 0.65
2241, 0.77
2242, 0.35
2243, 0.78
2244, 0.51
2245, 0.24
2246, 0.64
2247, 0.22
2248, 0.35
2249, 0.41
2250, 0.35
2251, 0.25
2252, 0.25
2253, 0.57
2254, 0.22
2255, 0.56
2256, 0.35
2257, 0.49
2258, 0.55
2259, 0.22
2260, 0.68
2261, 0.78
2262, 0.31
2263, 0.60
2264, 0.22
2265, 0.40
2266, 0.25
2267, 0.40
2268, 0.25
2269, 0.52
2270, 0.25
2271, 0.65
2272, 0.24
2273, 0.22
2274, 0.78
2275, 0.22
2276, 0.22
2277, 0.78
2278, 0.62
2279, 0.31
2280, 0.22
2281, 0.78
2282, 0.57
2283, 0.69
2284, 0.33
2285, 0.57
2286, 0.54
2287, 0.22
2288, 0.74
2289, 0.57
2290, 0.67
2291, 0.65
2292, 0.58
2293, 0.43
2294, 0.22
2295, 0.75
2296, 0.32
2297, 0.70
2298, 0.50
2299, 0.62
2300, 0.30
2301, 0.67
2302, 0.22
2303, 0.75
2304, 0.69
2305, 0.51
2306, 0.25
2307, 0.22
2308, 0.27
2309, 0.24
2310, 0.31
2311, 0.78
2312, 0.39
2313, 0.46
2314, 0.22
2315, 0.35
2316, 0.28
2317, 0.30
2318, 0.70
2319, 0.22
2320, 0.35
2321, 0.22
2322, 0.29
2323, 0.58
2324, 0.35
2325, 0.40
2326, 0.22
2327, 0.31
2328, 0.50
2329, 0.35
2330, 0.22
2331, 0.22
2332, 0.31
2333, 0.22
2334, 0.31
2335, 0.64
2336, 0.23
2337, 0.22
2338, 0.24
2339, 0.36
2340, 0.62
2341, 0.52
2342, 0.62
2343, 0.43
2344, 0.54
2345, 0.51
2346, 0.69
2347, 0.31
2348, 0.24
2349, 0.73
2350, 0.66
2351, 0.27
2352, 0.78
2353, 0.32
2354, 0.22
2355, 0.35
2356, 0.23
2357, 0.52
2358, 0.43
2359, 0.68
2360, 0.59
2361, 0.76
2362, 0.22
2363, 0.22
2364, 0.53
2365, 0.36
2366, 0.30
2367, 0.41
2368, 0.22
2369, 0.24
2370, 0.74
2371, 0.31
2372, 0.78
2373, 0.22
2374, 0.53
2375, 0.37
2376, 0.24
2377, 0.50
2378, 0.51
2379, 0.50
2380, 0.32
2381, 0.63
2382, 0.68
2383, 0.22
2384, 0.31
2385, 0.71
2386, 0.22
2387, 0.48
2388, 0.78
2389, 0.35
2390, 0.33
2391, 0.27
2392, 0.25
2393, 0.72
2394, 0.24
2395, 0.75
2396, 0.22
2397, 0.49
2398, 0.43
2399, 0.22
2400, 0.22
2401, 0.26
2402, 0.27
2403, 0.29
2404, 0.75
2405, 0.22
2406, 0.65
2407, 0.42
2408, 0.46
2409, 0.22
2410, 0.73
2411, 0.25
2412, 0.46
2413, 0.22
2414, 0.73
2415, 0.35
2416, 0.22
2417, 0.68
2418, 0.39
2419, 0.22
2420, 0.22
2421, 0.70
2422, 0.43
2423, 0.35
2424, 0.22
2425, 0.78
2426, 0.22
2427, 0.37
2428, 0.64
2429, 0.30
2430, 0.44
2431, 0.22
2432, 0.58
2433, 0.49
2434, 0.25
2435, 0.50
2436, 0.39
2437, 0.22
2438, 0.22
2439, 0.27
2440, 0.22
2441, 0.32
2442, 0.38
2443, 0.52
2444, 0.22
2445, 0.66
2446, 0.62
2447, 0.24
2448, 0.22
2449, 0.78
2450, 0.75
2451, 0.78
2452, 0.32
2453, 0.25
2454, 0.56
2455, 0.66
2456, 0.22
2457, 0.31
2458, 0.71
2459, 0.22
2460, 0.28
2461, 0.57
2462, 0.25
2463, 0.73
2464, 0.67
2465, 0.65
2466, 0.69
2467, 0.38
2468, 0.22
2469, 0.22
2470, 0.62
2471, 0.22
2472, 0.22
2473, 0.22
2474, 0.24
2475, 0.22
2476, 0.40
2477, 0.25
2478, 0.27
2479, 0.26
2480, 0.22
2481, 0.22
2482, 0.27
2483, 0.39
2484, 0.31
2485, 0.45
2486, 0.41
2487, 0.78
2488, 0.22
2489, 0.35
2490, 0.57
2491, 0.22
2492, 0.25
2493, 0.25
2494, 0.32
2495, 0.34
2496, 0.67
2497, 0.24
2498, 0.25
2499, 0.74
2500, 0.78
2501, 0.33
2502, 0.39
2503, 0.22
2504, 0.29
2505, 0.22
2506, 0.28
2507, 0.71
2508, 0.57
2509, 0.22
2510, 0.71
2511, 0.38
2512, 0.22
2513, 0.52
2514, 0.53
2515, 0.24
2516, 0.72
2517, 0.27
2518, 0.53
2519, 0.27
2520, 0.38
2521, 0.24
2522, 0.60
2523, 0.74
2524, 0.25
2525, 0.74
2526, 0.74
2527, 0.26
2528, 0.23
2529, 0.78
2530, 0.36
2531, 0.22
2532, 0.40
2533, 0.49
2534, 0.50
2535, 0.24
2536, 0.56
2537, 0.24
2538, 0.68
2539, 0.22
2540, 0.68
2541, 0.41
2542, 0.57
2543, 0.22
2544, 0.22
2545, 0.68
2546, 0.37
2547, 0.62
2548, 0.43
2549, 0.23
2550, 0.77
2551, 0.26
2552, 0.23
2553, 0.27
2554, 0.22
2555, 0.22
2556, 0.71
2557, 0.39
2558, 0.28
2559, 0.74
2560, 0.37
2561, 0.25
2562, 0.22
2563, 0.27
2564, 0.23
2565, 0.22
2566, 0.22
2567, 0.29
2568, 0.27
2569, 0.22
2570, 0.32
2571, 0.22
2572, 0.62
2573, 0.22
2574, 0.78
2575, 0.34
2576, 0.46
2577, 0.37
2578, 0.65
2579, 0.32
2580, 0.30
2581, 0.31
2582, 0.28
2583, 0.38
2584, 0.73
2585, 0.49
2586, 0.34
2587, 0.74
2588, 0.38
2589, 0.78
2590, 0.78
2591, 0.31
2592, 0.34
2593, 0.22
2594, 0.61
2595, 0.31
2596, 0.37
2597, 0.52
2598, 0.43
2599, 0.22
2600, 0.22
2601, 0.22
2602, 0.23
2603, 0.75
2604, 0.49
2605, 0.43
2606, 0.22
2607, 0.24
2608, 0.22
2609, 0.22
2610, 0.60
2611, 0.67
2612, 0.24
2613, 0.23
2614, 0.24
2615, 0.66
2616, 0.22
2617, 0.22
2618, 0.61
2619, 0.24
2620, 0.25
2621, 0.39
2622, 0.22
2623, 0.22
2624, 0.42
2625, 0.74
2626, 0.22
2627, 0.75
2628, 0.43
2629, 0.29
2630, 0.71
2631, 0.22
2632, 0.53
2633, 0.24
2634, 0.22
2635, 0.70
2636, 0.34
2637, 0.22
2638, 0.46
2639, 0.22
2640, 0.64
2641, 0.72
2642, 0.22
2643, 0.78
2644, 0.22
2645, 0.49
2646, 0.41
2647, 0.36
2648, 0.40
2649, 0.24
2650, 0.22
2651, 0.22
2652, 0.22
2653, 0.22
2654, 0.78
2655, 0.59
2656, 0.78
2657, 0.76
2658, 0.33
2659, 0.22
2660, 0.78
2661, 0.55
2662, 0.25
2663, 0.25
2664, 0.28
2665, 0.22
2666, 0.43
2667, 0.28
2668, 0.64
2669, 0.54
2670, 0.22
2671, 0.22
2672, 0.22
2673, 0.25
2674, 0.22
2675, 0.65
2676, 0.73
2677, 0.25
2678, 0.78
2679, 0.22
2680, 0.73
2681, 0.60
2682, 0.37
2683, 0.22
2684, 0.32
2685, 0.24
2686, 0.70
2687, 0.22
2688, 0.70
2689, 0.22
2690, 0.73
2691, 0.72
2692, 0.22
2693, 0.67
2694, 0.25
2695, 0.78
2696, 0.66
2697, 0.24
2698, 0.74
2699, 0.23
2700, 0.61
2701, 0.22
2702, 0.22
2703, 0.32
2704, 0.74
2705, 0.29
2706, 0.43
2707, 0.27
2708, 0.35
2709, 0.22
2710, 0.27
2711, 0.59
2712, 0.24
2713, 0.22
2714, 0.24
2715, 0.22
2716, 0.29
2717, 0.55
2718, 0.29
2719, 0.29
2720, 0.52
2721, 0.22
2722, 0.22
2723, 0.22
2724, 0.58
2725, 0.49
2726, 0.57
2727, 0.33
2728, 0.43
2729, 0.28
2730, 0.63
2731, 0.38
2732, 0.78
2733, 0.71
2734, 0.23
2735, 0.78
2736, 0.38
2737, 0.22
2738, 0.24
2739, 0.42
2740, 0.42
2741, 0.24
2742, 0.75
2743, 0.22
2744, 0.48
2745, 0.24
2746, 0.78
2747, 0.67
2748, 0.72
2749, 0.22
2750, 0.61
2751, 0.26
2752, 0.73
2753, 0.30
2754, 0.24
2755, 0.53
2756, 0.39
2757, 0.43
2758, 0.31
2759, 0.78
2760, 0.49
2761, 0.32
2762, 0.35
2763, 0.22
2764, 0.22
2765, 0.35
2766, 0.66
2767, 0.22
2768, 0.28
2769, 0.22
2770, 0.24
2771, 0.22
2772, 0.53
2773, 0.25
2774, 0.29
2775, 0.31
2776, 0.32
2777, 0.30
2778, 0.22
2779, 0.75
2780, 0.30
2781, 0.70
2782, 0.39
2783, 0.22
2784, 0.67
2785, 0.68
2786, 0.78
2787, 0.26
2788, 0.35
2789, 0.22
2790, 0.71
2791, 0.75
2792, 0.68
2793, 0.25
2794, 0.25
2795, 0.22
2796, 0.69
2797, 0.74
2798, 0.55
2799, 0.31
2800, 0.56
2801, 0.78
2802, 0.61
2803, 0.43
2804, 0.22
2805, 0.50
2806, 0.57
2807, 0.27
2808, 0.78
2809, 0.25
2810, 0.34
2811, 0.22
2812, 0.78
2813, 0.31
2814, 0.22
2815, 0.22
2816, 0.62
2817, 0.22
2818, 0.78
2819, 0.22
2820, 0.22
2821, 0.22
2822, 0.22
2823, 0.31
2824, 0.78
2825, 0.32
2826, 0.35
2827, 0.22
2828, 0.75
2829, 0.56
2830, 0.42
2831, 0.32
2832, 0.24
2833, 0.22
2834, 0.68
2835, 0.35
2836, 0.22
2837, 0.74
2838, 0.68
2839, 0.78
2840, 0.75
2841, 0.74
2842, 0.25
2843, 0.78
2844, 0.25
2845, 0.66
2846, 0.60
2847, 0.22
2848, 0.58
2849, 0.24
2850, 0.28
2851, 0.25
2852, 0.74
2853, 0.22
2854, 0.35
2855, 0.35
2856, 0.39
2857, 0.33
2858, 0.75
2859, 0.32
2860, 0.78
2861, 0.56
2862, 0.54
2863, 0.22
2864, 0.53
2865, 0.22
2866, 0.25
2867, 0.34
2868, 0.75
2869, 0.22
2870, 0.23
2871, 0.25
2872, 0.25
2873, 0.39
2874, 0.22
2875, 0.25
2876, 0.25
2877, 0.22
2878, 0.59
2879, 0.27
2880, 0.60
2881, 0.22
2882, 0.59
2883, 0.22
2884, 0.74
2885, 0.25
2886, 0.59
2887, 0.22
2888, 0.44
2889, 0.50
2890, 0.29
2891, 0.32
2892, 0.25
2893, 0.25
2894, 0.31
2895, 0.22
2896, 0.53
2897, 0.27
2898, 0.27
2899, 0.22
2900, 0.29
2901, 0.78
2902, 0.38
2903, 0.67
2904, 0.58
2905, 0.57
2906, 0.35
2907, 0.25
2908, 0.28
2909, 0.75
2910, 0.75
2911, 0.22
2912, 0.32
2913, 0.22
2914, 0.46
2915, 0.22
2916, 0.23
2917, 0.60
2918, 0.66
2919, 0.22
2920, 0.52
2921, 0.78
2922, 0.22
2923, 0.22
2924, 0.72
2925, 0.25
2926, 0.30
2927, 0.25
2928, 0.25
2929, 0.22
2930, 0.22
2931, 0.52
2932, 0.68
2933, 0.55
2934, 0.22
2935, 0.67
2936, 0.22
2937, 0.22
2938, 0.75
2939, 0.25
2940, 0.74
2941, 0.22
2942, 0.48
2943, 0.25
2944, 0.22
2945, 0.68
2946, 0.74
2947, 0.22
2948, 0.26
2949, 0.25
2950, 0.78
2951, 0.24
2952, 0.23
2953, 0.63
2954, 0.66
2955, 0.22
2956, 0.42
2957, 0.75
2958, 0.28
2959, 0.29
2960, 0.66
2961, 0.22
2962, 0.78
2963, 0.77
2964, 0.71
2965, 0.34
2966, 0.52
2967, 0.71
2968, 0.38
2969, 0.43
2970, 0.44
2971, 0.22
2972, 0.22
2973, 0.23
2974, 0.58
2975, 0.63
2976, 0.33
2977, 0.25
2978, 0.22
2979, 0.25
2980, 0.37
2981, 0.23
2982, 0.25
2983, 0.34
2984, 0.24
2985, 0.22
2986, 0.53
2987, 0.32
2988, 0.22
2989, 0.70
2990, 0.26
2991, 0.62
2992, 0.78
2993, 0.64
2994, 0.23
2995, 0.22
2996, 0.22
2997, 0.22
2998, 0.33
2999, 0.27
3000, 0.22
3001, 0.69
3002, 0.34
3003, 0.78
3004, 0.78
3005, 0.69
3006, 0.32
3007, 0.26
3008, 0.31
3009, 0.43
3010, 0.38
3011, 0.51
3012, 0.61
3013, 0.58
3014, 0.46
3015, 0.39
3016, 0.22
3017, 0.78
3018, 0.25
3019, 0.22
3020, 0.71
3021, 0.34
3022, 0.49
3023, 0.25
3024, 0.22
3025, 0.37
3026, 0.25
3027, 0.75
3028, 0.33
3029, 0.75
3030, 0.27
3031, 0.22
3032, 0.62
3033, 0.68
3034, 0.61
3035, 0.23
3036, 0.53
3037, 0.38
3038, 0.70
3039, 0.22
3040, 0.22
3041, 0.35
3042, 0.22
3043, 0.24
3044, 0.22
3045, 0.67
3046, 0.53
3047, 0.34
3048, 0.22
3049, 0.32
3050, 0.78
3051, 0.56
3052, 0.77
3053, 0.34
3054, 0.50
3055, 0.78
3056, 0.50
3057, 0.25
3058, 0.24
3059, 0.56
3060, 0.78
3061, 0.63
3062, 0.26
3063, 0.61
3064, 0.57
3065, 0.22
3066, 0.50
3067, 0.22
3068, 0.25
3069, 0.34
3070, 0.64
3071, 0.51
3072, 0.62
3073, 0.47
3074, 0.38
3075, 0.58
3076, 0.71
3077, 0.22
3078, 0.25
3079, 0.22
3080, 0.22
3081, 0.75
3082, 0.40
3083, 0.22
3084, 0.22
3085, 0.62
3086, 0.25
3087, 0.25
3088, 0.22
3089, 0.78
3090, 0.22
3091, 0.22
3092, 0.38
3093, 0.75
3094, 0.59
3095, 0.40
3096, 0.34
3097, 0.29
3098, 0.32
3099, 0.75
3100, 0.45
3101, 0.61
3102, 0.29
3103, 0.38
3104, 0.71
3105, 0.25
3106, 0.49
3107, 0.24
3108, 0.22
3109, 0.35
3110, 0.35
3111, 0.28
3112, 0.37
3113, 0.25
3114, 0.74
3115, 0.25
3116, 0.78
3117, 0.40
3118, 0.35
3119, 0.31
3120, 0.25
3121, 0.72
3122, 0.25
3123, 0.23
3124, 0.22
3125, 0.22
3126, 0.32
3127, 0.30
3128, 0.26
3129, 0.24
3130, 0.29
3131, 0.24
3132, 0.35
3133, 0.29
3134, 0.22
3135, 0.23
3136, 0.22
3137, 0.31
3138, 0.53
3139, 0.59
3140, 0.25
3141, 0.25
3142, 0.31
3143, 0.24
3144, 0.39
3145, 0.68
3146, 0.66
3147, 0.75
3148, 0.22
3149, 0.26
3150, 0.28
3151, 0.32
3152, 0.22
3153, 0.22
3154, 0.41
3155, 0.22
3156, 0.51
3157, 0.24
3158, 0.24
3159, 0.62
3160, 0.22
3161, 0.22
3162, 0.22
3163, 0.22
3164, 0.74
3165, 0.22
3166, 0.66
3167, 0.26
3168, 0.25
3169, 0.30
3170, 0.22
3171, 0.25
3172, 0.22
3173, 0.22
3174, 0.40
3175, 0.65
3176, 0.24
3177, 0.32
3178, 0.73
3179, 0.27
3180, 0.74
3181, 0.49
3182, 0.77
3183, 0.31
3184, 0.22
3185, 0.22
3186, 0.22
3187, 0.40
3188, 0.51
3189, 0.75
3190, 0.27
3191, 0.22
3192, 0.42
3193, 0.60
3194, 0.50
3195, 0.47
3196, 0.66
3197, 0.43
3198, 0.23
3199, 0.44
3200, 0.39
3201, 0.78
3202, 0.22
3203, 0.46
3204, 0.48
3205, 0.32
3206, 0.78
3207, 0.67
3208, 0.27
3209, 0.22
3210, 0.58
3211, 0.75
3212, 0.25
3213, 0.75
3214, 0.53
3215, 0.22
3216, 0.62
3217, 0.27
3218, 0.22
3219, 0.39
3220, 0.22
3221, 0.75
3222, 0.27
3223, 0.73
3224, 0.22
3225, 0.24
3226, 0.54
3227, 0.54
3228, 0.24
3229, 0.38
3230, 0.44
3231, 0.65
3232, 0.22
3233, 0.75
3234, 0.22
3235, 0.31
3236, 0.31
3237, 0.24
3238, 0.23
3239, 0.33
3240, 0.45
3241, 0.42
3242, 0.25
3243, 0.61
3244, 0.31
3245, 0.22
3246, 0.24
3247, 0.22
3248, 0.22
3249, 0.73
3250, 0.41
3251, 0.78
3252, 0.38
3253, 0.74
3254, 0.65
3255, 0.60
3256, 0.28
3257, 0.29
3258, 0.24
3259, 0.22
3260, 0.75
3261, 0.65
3262, 0.78
3263, 0.22
3264, 0.64
3265, 0.22
3266, 0.22
3267, 0.59
3268, 0.27
3269, 0.60
3270, 0.36
3271, 0.38
3272, 0.30
3273, 0.67
3274, 0.41
3275, 0.34
3276, 0.49
3277, 0.61
3278, 0.43
3279, 0.22
3280, 0.24
3281, 0.67
3282, 0.38
3283, 0.62
3284, 0.55
3285, 0.22
3286, 0.43
3287, 0.27
3288, 0.42
3289, 0.24
3290, 0.55
3291, 0.22
3292, 0.22
3293, 0.57
3294, 0.24
3295, 0.22
3296, 0.71
3297, 0.78
3298, 0.40
3299, 0.22
3300, 0.22
3301, 0.29
3302, 0.22
3303, 0.78
3304, 0.22
3305, 0.45
3306, 0.61
3307, 0.59
3308, 0.25
3309, 0.53
3310, 0.22
3311, 0.78
3312, 0.35
3313, 0.32
3314, 0.34
3315, 0.31
3316, 0.50
3317, 0.22
3318, 0.22
3319, 0.27
3320, 0.78
3321, 0.29
3322, 0.26
3323, 0.22
3324, 0.22
3325, 0.22
3326, 0.58
3327, 0.78
3328, 0.71
3329, 0.30
3330, 0.22
3331, 0.34
3332, 0.69
3333, 0.29
3334, 0.22
3335, 0.22
3336, 0.22
3337, 0.22
3338, 0.78
3339, 0.78
3340, 0.22
3341, 0.64
3342, 0.28
3343, 0.60
3344, 0.40
3345, 0.44
3346, 0.28
3347, 0.78
3348, 0.22
3349, 0.24
3350, 0.40
3351, 0.26
3352, 0.24
3353, 0.59
3354, 0.22
3355, 0.62
3356, 0.34
3357, 0.57
3358, 0.34
3359, 0.22
3360, 0.50
3361, 0.28
3362, 0.62
3363, 0.39
3364, 0.75
3365, 0.22
3366, 0.24
3367, 0.71
3368, 0.71
3369, 0.35
3370, 0.22
3371, 0.25
3372, 0.54
3373, 0.30
3374, 0.34
3375, 0.31
3376, 0.24
3377, 0.22
3378, 0.25
3379, 0.25
3380, 0.42
3381, 0.65
3382, 0.78
3383, 0.59
3384, 0.27
3385, 0.64
3386, 0.22
3387, 0.22
3388, 0.22
3389, 0.29
3390, 0.24
3391, 0.28
3392, 0.42
3393, 0.22
3394, 0.67
3395, 0.28
3396, 0.53
3397, 0.29
3398, 0.25
3399, 0.22
3400, 0.67
3401, 0.38
3402, 0.68
3403, 0.48
3404, 0.34
3405, 0.29
3406, 0.25
3407, 0.43
3408, 0.43
3409, 0.32
3410, 0.53
3411, 0.62
3412, 0.32
3413, 0.43
3414, 0.75
3415, 0.22
3416, 0.50
3417, 0.22
3418, 0.22
3419, 0.53
3420, 0.22
3421, 0.78
3422, 0.43
3423, 0.22
3424, 0.27
3425, 0.75
3426, 0.37
3427, 0.59
3428, 0.73
3429, 0.65
3430, 0.54
3431, 0.74
3432, 0.53
3433, 0.24
3434, 0.27
3435, 0.67
3436, 0.77
3437, 0.36
3438, 0.25
3439, 0.64
3440, 0.22
3441, 0.24
3442, 0.70
3443, 0.70
3444, 0.25
3445, 0.50
3446, 0.24
3447, 0.22
3448, 0.51
3449, 0.29
3450, 0.22
3451, 0.30
3452, 0.78
3453, 0.31
3454, 0.28
3455, 0.22
3456, 0.25
3457, 0.22
3458, 0.31
3459, 0.72
3460, 0.35
3461, 0.35
3462, 0.22
3463, 0.62
3464, 0.58
3465, 0.73
3466, 0.60
3467, 0.22
3468, 0.32
3469, 0.67
3470, 0.40
3471, 0.71
3472, 0.67
3473, 0.22
3474, 0.68
3475, 0.67
3476, 0.25
3477, 0.32
3478, 0.36
3479, 0.22
3480, 0.66
3481, 0.71
3482, 0.60
3483, 0.32
3484, 0.49
3485, 0.22
3486, 0.22
3487, 0.56
3488, 0.22
3489, 0.26
3490, 0.25
3491, 0.25
3492, 0.22
3493, 0.22
3494, 0.78
3495, 0.43
3496, 0.25
3497, 0.24
3498, 0.54
3499, 0.42
3500, 0.44
3501, 0.61
3502, 0.25
3503, 0.24
3504, 0.49
3505, 0.27
3506, 0.22
3507, 0.32
3508, 0.24
3509, 0.67
3510, 0.41
3511, 0.75
3512, 0.77
3513, 0.23
3514, 0.25
3515, 0.78
3516, 0.29
3517, 0.23
3518, 0.66
3519, 0.35
3520, 0.22
3521, 0.67
3522, 0.55
3523, 0.74
3524, 0.37
3525, 0.78
3526, 0.44
3527, 0.24
3528, 0.22
3529, 0.25
3530, 0.22
3531, 0.57
3532, 0.39
3533, 0.65
3534, 0.31
3535, 0.63
3536, 0.22
3537, 0.55
3538, 0.27
3539, 0.22
3540, 0.22
3541, 0.22
3542, 0.22
3543, 0.26
3544, 0.78
3545, 0.46
3546, 0.22
3547, 0.25
3548, 0.32
3549, 0.22
3550, 0.59
3551, 0.71
3552, 0.45
3553, 0.50
3554, 0.25
3555, 0.61
3556, 0.24
3557, 0.69
3558, 0.27
3559, 0.49
3560, 0.25
3561, 0.31
3562, 0.34
3563, 0.22
3564, 0.78
3565, 0.63
3566, 0.72
3567, 0.32
3568, 0.32
3569, 0.22
3570, 0.22
3571, 0.65
3572, 0.51
3573, 0.24
3574, 0.31
3575, 0.71
3576, 0.39
3577, 0.29
3578, 0.53
3579, 0.25
3580, 0.73
3581, 0.27
3582, 0.30
3583, 0.22
3584, 0.75
3585, 0.78
3586, 0.22
3587, 0.22
3588, 0.29
3589, 0.55
3590, 0.37
3591, 0.43
3592, 0.24
3593, 0.29
3594, 0.34
3595, 0.22
3596, 0.23
3597, 0.50
3598, 0.22
3599, 0.25
3600, 0.31
3601, 0.26
3602, 0.53
3603, 0.32
3604, 0.68
3605, 0.25
3606, 0.37
3607, 0.68
3608, 0.69
3609, 0.62
3610, 0.74
3611, 0.22
3612, 0.67
3613, 0.22
3614, 0.60
3615, 0.32
3616, 0.74
3617, 0.35
3618, 0.35
3619, 0.42
3620, 0.67
3621, 0.22
